"MODEL_CLOSE_ST2"
	"2025-11-"	"9 16:24:41"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"request_CONTACT_MID_F_KALKER"	"User Result"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".MODEL_CLOSE_ST2.Last_Run.request_CONTACT_MID_F_KALKER.TIME"	".MODEL_CLOSE_ST2.Last_Run.request_CONTACT_MID_F_KALKER.U1"	".MODEL_CLOSE_ST2.Last_Run.request_CONTACT_MID_F_KALKER.U2"	".MODEL_CLOSE_ST2.Last_Run.request_CONTACT_MID_F_KALKER.U3"	".MODEL_CLOSE_ST2.Last_Run.request_CONTACT_MID_F_KALKER.U4"	".MODEL_CLOSE_ST2.Last_Run.request_CONTACT_MID_F_KALKER.U5"	".MODEL_CLOSE_ST2.Last_Run.request_CONTACT_MID_F_KALKER.U6"	".MODEL_CLOSE_ST2.Last_Run.request_CONTACT_MID_F_KALKER.U7"	".MODEL_CLOSE_ST2.Last_Run.request_CONTACT_MID_F_KALKER.U8"
1.530000e-01	0.000000e+00	3.786532e-28	-1.355253e-20	-1.000558e-20	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.540000e-01	0.000000e+00	-5.082198e-21	3.388132e-20	-7.888609e-31	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.550000e-01	0.000000e+00	-4.038968e-28	1.084202e-19	5.048710e-29	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.555000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.561251e-17	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.560000e-01	0.000000e+00	-3.231174e-27	0.000000e+00	-6.563323e-28	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.570000e-01	0.000000e+00	-1.778769e-20	1.577722e-30	-4.338735e-30	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.580000e-01	0.000000e+00	0.000000e+00	-3.388132e-21	-4.235165e-22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.590000e-01	0.000000e+00	3.990350e-01	-7.205250e+00	6.955069e-03	0.000000e+00	-4.413040e+00	-2.445655e-01	-1.723333e-01
1.600000e-01	0.000000e+00	1.751180e+00	-3.162051e+01	3.052351e-02	0.000000e+00	-3.186766e+01	-1.764132e+00	7.626114e-01
1.607500e-01	0.000000e+00	1.133944e+00	-2.047527e+01	1.976472e-02	0.000000e+00	-1.735133e+01	-9.615754e-01	-6.620473e-01
1.610000e-01	0.000000e+00	1.012461e+00	-1.828169e+01	1.764718e-02	0.000000e+00	-1.493292e+01	-8.275684e-01	-5.863602e-01
1.612500e-01	0.000000e+00	8.434626e-01	-1.523014e+01	1.470146e-02	0.000000e+00	-1.179231e+01	-6.535361e-01	-4.813321e-01
1.620000e-01	0.000000e+00	3.514557e-01	-6.346126e+00	6.125533e-03	0.000000e+00	-3.673245e+00	-2.036755e-01	-2.558670e-01
1.630000e-01	0.000000e+00	-6.776264e-21	-2.524355e-29	-2.710505e-20	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.640000e-01	0.000000e+00	2.710505e-20	-4.453897e-19	-2.465190e-31	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.650000e-01	0.000000e+00	-1.219728e-19	4.038968e-28	-8.131516e-20	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.660000e-01	0.000000e+00	-1.355253e-20	-5.553581e-28	4.743385e-20	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.670000e-01	0.000000e+00	-5.048710e-29	4.165186e-28	1.694066e-20	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.680000e-01	0.000000e+00	2.487649e-01	-4.491871e+00	4.335749e-03	0.000000e+00	-2.302870e+00	-1.276265e-01	-9.425433e-02
1.690000e-01	0.000000e+00	7.688683e-01	-1.388321e+01	1.340164e-02	0.000000e+00	-1.048993e+01	-5.812959e-01	-3.640700e-01
1.700000e-01	0.000000e+00	1.556442e+00	-2.810418e+01	2.712977e-02	0.000000e+00	-2.679709e+01	-1.484870e+00	-8.454503e-01
1.710000e-01	0.000000e+00	2.084901e+00	-3.764641e+01	3.634135e-02	0.000000e+00	-4.097779e+01	-2.270626e+00	-1.273415e+00
1.720000e-01	0.000000e+00	2.410910e+00	-4.353304e+01	4.202393e-02	0.000000e+00	-5.097673e+01	-2.824568e+00	-1.468901e+00
1.730000e-01	0.000000e+00	2.438987e+00	-4.404001e+01	4.251333e-02	0.000000e+00	-5.189608e+01	-2.875413e+00	-1.396660e+00
1.740000e-01	0.000000e+00	2.086515e+00	-3.767554e+01	3.636949e-02	0.000000e+00	-4.101838e+01	-2.272665e+00	-1.056501e+00
1.743750e-01	0.000000e+00	1.893713e+00	-3.419418e+01	3.300881e-02	0.000000e+00	-3.556456e+01	-1.970565e+00	-9.930805e-01
1.750000e-01	0.000000e+00	1.512489e+00	-2.731054e+01	2.636380e-02	0.000000e+00	-2.575704e+01	-1.427153e+00	-7.234082e-01
1.760000e-01	0.000000e+00	1.001839e+00	-1.808989e+01	1.746279e-02	0.000000e+00	-1.470513e+01	-8.147967e-01	-4.244788e-01
1.770000e-01	0.000000e+00	7.799090e-01	-1.408257e+01	1.359439e-02	0.000000e+00	-1.065600e+01	-5.904307e-01	-2.996689e-01
1.780000e-01	0.000000e+00	7.634578e-01	-1.378552e+01	1.330763e-02	0.000000e+00	-1.037643e+01	-5.749314e-01	-2.827587e-01
1.790000e-01	0.000000e+00	7.887918e-01	-1.424296e+01	1.374922e-02	0.000000e+00	-1.081291e+01	-5.991255e-01	-3.047130e-01
1.800000e-01	0.000000e+00	7.200454e-01	-1.300163e+01	1.255092e-02	0.000000e+00	-9.642950e+00	-5.343125e-01	-2.846551e-01
1.805000e-01	0.000000e+00	6.448607e-01	-1.164405e+01	1.124040e-02	0.000000e+00	-8.414817e+00	-4.662650e-01	-2.514087e-01
1.810000e-01	0.000000e+00	5.589624e-01	-1.009301e+01	9.743125e-03	0.000000e+00	-7.075201e+00	-3.920362e-01	-2.107113e-01
1.820000e-01	0.000000e+00	4.795886e-01	-8.659781e+00	8.359582e-03	0.000000e+00	-5.755251e+00	-3.188917e-01	-1.649773e-01
1.830000e-01	0.000000e+00	4.671431e-01	-8.435056e+00	8.142648e-03	0.000000e+00	-5.536619e+00	-3.067736e-01	-1.545594e-01
1.840000e-01	0.000000e+00	5.371874e-01	-9.699824e+00	9.363571e-03	0.000000e+00	-6.750307e+00	-3.740192e-01	-1.858933e-01
1.850000e-01	0.000000e+00	8.833828e-01	-1.595096e+01	1.539801e-02	0.000000e+00	-1.249999e+01	-6.925862e-01	-3.341348e-01
1.855000e-01	0.000000e+00	1.086543e+00	-1.961937e+01	1.893924e-02	0.000000e+00	-1.638415e+01	-9.077969e-01	-4.388326e-01
1.860000e-01	0.000000e+00	1.277736e+00	-2.307167e+01	2.227187e-02	0.000000e+00	-2.038293e+01	-1.129364e+00	-5.527426e-01
1.870000e-01	0.000000e+00	1.541982e+00	-2.784309e+01	2.687788e-02	0.000000e+00	-2.645032e+01	-1.465557e+00	-7.330038e-01
1.880000e-01	0.000000e+00	1.605746e+00	-2.899444e+01	2.798933e-02	0.000000e+00	-2.800893e+01	-1.551957e+00	-8.184836e-01
1.890000e-01	0.000000e+00	1.350921e+00	-2.439316e+01	2.354755e-02	0.000000e+00	-2.195240e+01	-1.216421e+00	-6.955130e-01
1.900000e-01	0.000000e+00	8.604889e-01	-1.553758e+01	1.499895e-02	0.000000e+00	-1.203471e+01	-6.668784e-01	-3.962597e-01
1.910000e-01	0.000000e+00	4.171770e-01	-7.532834e+00	7.271701e-03	0.000000e+00	-4.686100e+00	-2.596552e-01	-1.384051e-01
1.920000e-01	0.000000e+00	1.572416e-01	-2.839263e+00	2.740837e-03	0.000000e+00	-1.274572e+00	-7.062231e-02	-3.630547e-02
1.925000e-01	0.000000e+00	1.983019e-02	-3.580676e-01	3.456548e-04	0.000000e+00	-1.279275e-01	-7.088456e-03	-3.815387e-03
1.930000e-01	0.000000e+00	3.705769e-21	2.541099e-21	-4.930381e-32	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.940000e-01	0.000000e+00	-3.388132e-21	-2.524355e-29	-1.863472e-20	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.950000e-01	0.000000e+00	-5.048710e-28	-6.310887e-29	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.960000e-01	0.000000e+00	-3.231174e-27	-1.084202e-19	6.776264e-20	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.970000e-01	0.000000e+00	6.776263e-21	-3.786532e-29	-1.577722e-29	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.980000e-01	0.000000e+00	6.776264e-21	-2.710505e-20	1.270549e-20	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.990000e-01	0.000000e+00	1.355253e-20	8.131516e-20	-1.355253e-20	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.000000e-01	0.000000e+00	-1.355254e-20	-1.084202e-19	-5.421011e-20	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.010000e-01	0.000000e+00	1.602423e-01	-2.893445e+00	2.793141e-03	0.000000e+00	-1.306841e+00	-7.237451e-02	-1.284190e-04
2.020000e-01	0.000000e+00	1.133220e-01	-2.046220e+00	1.975286e-03	0.000000e+00	-8.609487e-01	-4.766015e-02	2.090123e-02
2.030000e-01	0.000000e+00	1.615587e-27	1.009742e-28	-5.421011e-20	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.040000e-01	0.000000e+00	-1.615587e-27	-2.019484e-28	-2.524355e-28	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.050000e-01	0.000000e+00	2.524355e-29	-8.131516e-20	1.694066e-21	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.060000e-01	0.000000e+00	-7.888609e-31	1.972152e-31	-6.162976e-31	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.070000e-01	0.000000e+00	-3.944305e-31	-1.479114e-31	1.270549e-21	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.080000e-01	0.000000e+00	1.694066e-21	-4.733165e-30	-7.888609e-31	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.090000e-01	0.000000e+00	-3.049319e-20	2.710505e-20	-4.417621e-29	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.100000e-01	0.000000e+00	2.435220e-21	0.000000e+00	1.694066e-21	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.110000e-01	0.000000e+00	-3.155444e-30	1.972152e-30	1.972152e-31	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.120000e-01	0.000000e+00	3.176374e-21	5.082198e-21	7.888609e-31	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.130000e-01	0.000000e+00	9.317362e-21	7.888609e-31	1.972152e-30	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.140000e-01	0.000000e+00	3.124115e-02	-5.641117e-01	5.445562e-04	0.000000e+00	-2.059174e-01	-1.140835e-02	-4.558574e-03
2.150000e-01	0.000000e+00	0.000000e+00	-2.032879e-20	6.776264e-21	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.160000e-01	0.000000e+00	1.694066e-20	-5.048710e-29	-1.016440e-20	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.170000e-01	0.000000e+00	-6.162976e-33	-2.752857e-21	4.899566e-31	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.180000e-01	0.000000e+00	0.000000e+00	-2.032879e-20	5.522026e-30	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.190000e-01	0.000000e+00	-1.001484e-32	1.848893e-32	-1.747005e-21	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.200000e-01	0.000000e+00	2.117582e-22	6.471125e-32	1.540744e-32	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.205000e-01	0.000000e+00	-8.291978e-16	0.000000e+00	-2.396087e-17	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.210000e-01	0.000000e+00	-1.270549e-21	-5.082198e-21	-1.479114e-31	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.220000e-01	0.000000e+00	-4.235165e-22	6.776264e-21	-4.733165e-30	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.230000e-01	0.000000e+00	2.028878e-03	-3.663481e-02	3.536483e-05	0.000000e+00	-1.265178e-02	-7.008659e-04	-2.025241e-04
2.240000e-01	0.000000e+00	5.088674e-02	-9.188458e-01	8.869932e-04	0.000000e+00	-3.476695e-01	-1.925433e-02	4.286441e-06
2.250000e-01	0.000000e+00	9.731698e-02	-1.757222e+00	1.696306e-03	0.000000e+00	-7.177428e-01	-3.976932e-02	-2.060750e-02
2.260000e-01	0.000000e+00	1.394302e-01	-2.517647e+00	2.430371e-03	0.000000e+00	-1.098575e+00	-6.086999e-02	-3.068668e-02
2.270000e-01	0.000000e+00	2.255513e-01	-4.072708e+00	3.931524e-03	0.000000e+00	-2.013156e+00	-1.115455e-01	-5.653392e-02
2.280000e-01	0.000000e+00	3.519727e-01	-6.355460e+00	6.135142e-03	0.000000e+00	-3.683560e+00	-2.040957e-01	-9.936845e-02
2.290000e-01	0.000000e+00	4.559117e-01	-8.232254e+00	7.946876e-03	0.000000e+00	-5.341503e+00	-2.959589e-01	-1.453660e-01
2.300000e-01	0.000000e+00	5.303266e-01	-9.575941e+00	9.243982e-03	0.000000e+00	-6.633866e+00	-3.675705e-01	-1.857882e-01
2.310000e-01	0.000000e+00	5.821535e-01	-1.051176e+01	1.014736e-02	0.000000e+00	-7.424857e+00	-4.114016e-01	-2.117508e-01
2.320000e-01	0.000000e+00	5.401810e-01	-9.753878e+00	9.415751e-03	0.000000e+00	-6.791193e+00	-3.762863e-01	-1.887651e-01
2.330000e-01	0.000000e+00	4.877766e-01	-8.807628e+00	8.502304e-03	0.000000e+00	-5.876243e+00	-3.255716e-01	-1.434228e-01
2.340000e-01	0.000000e+00	4.637307e-01	-8.373439e+00	8.083167e-03	0.000000e+00	-5.475417e+00	-3.033830e-01	-1.533817e-01
2.350000e-01	0.000000e+00	4.573487e-01	-8.258200e+00	7.971923e-03	0.000000e+00	-5.357480e+00	-2.968613e-01	-1.635929e-01
2.360000e-01	0.000000e+00	5.077681e-01	-9.168608e+00	8.850770e-03	0.000000e+00	-6.256800e+00	-3.466758e-01	-1.729438e-01
2.370000e-01	0.000000e+00	7.481715e-01	-1.350950e+01	1.304118e-02	0.000000e+00	-1.011603e+01	-5.605091e-01	-2.816187e-01
2.380000e-01	0.000000e+00	1.015604e+00	-1.833845e+01	1.770273e-02	0.000000e+00	-1.497318e+01	-8.296276e-01	-4.096793e-01
2.390000e-01	0.000000e+00	1.233047e+00	-2.226474e+01	2.149292e-02	0.000000e+00	-1.940866e+01	-1.075385e+00	-5.288720e-01
2.400000e-01	0.000000e+00	1.305124e+00	-2.356621e+01	2.274927e-02	0.000000e+00	-2.096965e+01	-1.161898e+00	-5.949907e-01
2.410000e-01	0.000000e+00	1.242514e+00	-2.243569e+01	2.165793e-02	0.000000e+00	-1.960609e+01	-1.086344e+00	-5.553345e-01
2.420000e-01	0.000000e+00	1.054440e+00	-1.903968e+01	1.837966e-02	0.000000e+00	-1.573192e+01	-8.716778e-01	-4.409515e-01
2.430000e-01	0.000000e+00	7.564679e-01	-1.365930e+01	1.318579e-02	0.000000e+00	-1.025571e+01	-5.682677e-01	-3.052187e-01
2.440000e-01	0.000000e+00	4.983925e-01	-8.999317e+00	8.687348e-03	0.000000e+00	-6.081324e+00	-3.369750e-01	-1.908161e-01
2.450000e-01	0.000000e+00	4.134602e-01	-7.465720e+00	7.206914e-03	0.000000e+00	-4.613012e+00	-2.556164e-01	-1.476355e-01
2.460000e-01	0.000000e+00	3.529138e-01	-6.372453e+00	6.151546e-03	0.000000e+00	-3.677727e+00	-2.037918e-01	-1.191455e-01
2.464000e-01	0.000000e+00	3.337773e-01	-6.026912e+00	5.817984e-03	0.000000e+00	-3.417038e+00	-1.893315e-01	-9.532774e-02
2.470000e-01	0.000000e+00	3.029049e-01	-5.469459e+00	5.279855e-03	0.000000e+00	-2.988452e+00	-1.655844e-01	-8.338112e-02
2.476000e-01	0.000000e+00	2.774003e-01	-5.008931e+00	4.835292e-03	0.000000e+00	-2.650170e+00	-1.468438e-01	-7.698955e-02
2.480000e-01	0.000000e+00	2.648001e-01	-4.781412e+00	4.615660e-03	0.000000e+00	-2.489343e+00	-1.379330e-01	-7.288482e-02
2.490000e-01	0.000000e+00	2.507030e-01	-4.526865e+00	4.369938e-03	0.000000e+00	-2.315523e+00	-1.282979e-01	-6.377836e-02
2.500000e-01	0.000000e+00	2.654275e-01	-4.792741e+00	4.626596e-03	0.000000e+00	-2.495888e+00	-1.382963e-01	-7.369865e-02
2.510000e-01	0.000000e+00	3.097262e-01	-5.592628e+00	5.398755e-03	0.000000e+00	-3.088689e+00	-1.711159e-01	-6.290253e-02
2.520000e-01	0.000000e+00	3.358716e-01	-6.092546e+00	5.854117e-03	0.000000e+00	-3.591195e+00	-1.979677e-01	9.062395e-03
2.530000e-01	0.000000e+00	4.360940e-01	-8.015139e+00	7.599560e-03	0.000000e+00	-5.658385e+00	-3.079456e-01	-8.410147e-02
2.540000e-01	0.000000e+00	9.768659e-01	-1.820153e+01	1.701998e-02	0.000000e+00	-1.686873e+01	-9.058053e-01	-5.026708e-01
2.550000e-01	0.000000e+00	1.824211e+00	-3.432733e+01	3.177880e-02	0.000000e+00	-4.098423e+01	-2.179206e+00	-1.335564e+00
2.560000e-01	0.000000e+00	2.553823e+00	-4.838217e+01	4.448471e-02	0.000000e+00	-6.653922e+01	-3.512791e+00	-6.090691e-01
2.570000e-01	0.000000e+00	1.952499e+00	-3.717039e+01	3.400792e-02	0.000000e+00	-4.336505e+01	-2.280193e+00	-2.512337e+00
2.580000e-01	0.000000e+00	1.585384e+00	-3.032030e+01	2.761180e-02	0.000000e+00	-3.090221e+01	-1.617439e+00	-1.787304e+00
2.590000e-01	0.000000e+00	1.244158e+00	-2.386497e+01	2.166789e-02	0.000000e+00	-2.138910e+01	-1.115896e+00	-8.957170e-01
2.600000e-01	0.000000e+00	9.771374e-01	-1.874833e+01	1.701747e-02	0.000000e+00	-1.541318e+01	-8.037038e-01	-4.296910e-01
2.610000e-01	0.000000e+00	7.235498e-01	-1.388274e+01	1.260108e-02	0.000000e+00	-1.046109e+01	-5.454854e-01	-2.946624e-01
2.620000e-01	0.000000e+00	4.727308e-01	-9.070282e+00	8.232910e-03	0.000000e+00	-6.164478e+00	-3.214413e-01	-1.730822e-01
2.630000e-01	0.000000e+00	3.680980e-01	-7.062692e+00	6.410662e-03	0.000000e+00	-4.275967e+00	-2.229661e-01	-1.195618e-01
2.635000e-01	0.000000e+00	3.105943e-01	-5.959370e+00	5.409199e-03	0.000000e+00	-3.365343e+00	-1.754828e-01	-9.436842e-02
2.640000e-01	0.000000e+00	2.477511e-01	-4.753597e+00	4.314743e-03	0.000000e+00	-2.472582e+00	-1.289325e-01	-7.147215e-02
2.650000e-01	0.000000e+00	1.242231e-01	-2.383468e+00	2.163425e-03	0.000000e+00	-1.030647e+00	-5.374451e-02	-3.150574e-02
2.660000e-01	0.000000e+00	4.240710e-02	-8.136646e-01	7.385468e-04	0.000000e+00	-3.045171e-01	-1.587923e-02	-9.046046e-03
2.670000e-01	0.000000e+00	3.490452e-02	-6.697127e-01	6.078846e-04	0.000000e+00	-2.471781e-01	-1.288858e-02	-6.598952e-03
2.680000e-01	0.000000e+00	8.786845e-02	-1.685931e+00	1.530285e-03	0.000000e+00	-6.860138e-01	-3.577008e-02	-1.759120e-02
2.690000e-01	0.000000e+00	1.655008e-01	-3.175462e+00	2.882302e-03	0.000000e+00	-1.467456e+00	-7.651772e-02	-3.956086e-02
2.700000e-01	0.000000e+00	2.528821e-01	-4.852048e+00	4.404104e-03	0.000000e+00	-2.552084e+00	-1.330745e-01	-6.974468e-02
2.710000e-01	0.000000e+00	3.133525e-01	-6.012291e+00	5.457234e-03	0.000000e+00	-3.413856e+00	-1.780178e-01	-1.015817e-01
2.720000e-01	0.000000e+00	3.817799e-01	-7.325207e+00	6.648941e-03	0.000000e+00	-4.508036e+00	-2.350674e-01	-1.263970e-01
2.730000e-01	0.000000e+00	4.471490e-01	-8.579444e+00	7.787386e-03	0.000000e+00	-5.658762e+00	-2.950347e-01	-1.186432e-01
2.740000e-01	0.000000e+00	5.159533e-01	-9.899591e+00	8.985657e-03	0.000000e+00	-6.907929e+00	-3.601792e-01	-1.622776e-01
2.750000e-01	0.000000e+00	4.793896e-01	-9.198044e+00	8.348877e-03	0.000000e+00	-6.295430e+00	-3.282685e-01	-1.753722e-01
2.760000e-01	0.000000e+00	3.838870e-01	-7.365637e+00	6.685638e-03	0.000000e+00	-4.539584e+00	-2.367147e-01	-1.297740e-01
2.770000e-01	0.000000e+00	2.464570e-01	-4.728768e+00	4.292206e-03	0.000000e+00	-2.451626e+00	-1.278496e-01	-8.169372e-02
2.780000e-01	0.000000e+00	1.465103e-01	-2.811092e+00	2.551571e-03	0.000000e+00	-1.258383e+00	-6.562162e-02	-4.012454e-02
2.790000e-01	0.000000e+00	9.364285e-02	-1.796725e+00	1.630850e-03	0.000000e+00	-7.396103e-01	-3.858130e-02	-3.725507e-02
2.800000e-01	0.000000e+00	1.330225e-01	-2.552302e+00	2.316673e-03	0.000000e+00	-1.129528e+00	-5.892486e-02	-6.105506e-02
2.810000e-01	0.000000e+00	2.281825e-01	-4.378136e+00	3.973945e-03	0.000000e+00	-2.213936e+00	-1.154433e-01	-6.163972e-02
2.820000e-01	0.000000e+00	3.673595e-01	-7.048524e+00	6.397801e-03	0.000000e+00	-4.273169e+00	-2.228237e-01	-1.233046e-01
2.830000e-01	0.000000e+00	4.441073e-01	-8.521083e+00	7.734413e-03	0.000000e+00	-5.626638e+00	-2.933833e-01	-1.438248e-01
2.838000e-01	0.000000e+00	4.275643e-01	-8.203672e+00	7.446306e-03	0.000000e+00	-5.316843e+00	-2.772328e-01	-1.390171e-01
2.840000e-01	0.000000e+00	4.145696e-01	-7.954343e+00	7.219994e-03	0.000000e+00	-5.081401e+00	-2.649566e-01	-1.331687e-01
2.850000e-01	0.000000e+00	2.982004e-01	-5.721569e+00	5.193351e-03	0.000000e+00	-3.165061e+00	-1.650795e-01	-1.330716e-01
2.860000e-01	0.000000e+00	2.179095e-01	-4.181028e+00	3.795034e-03	0.000000e+00	-2.070814e+00	-1.080012e-01	-8.066473e-02
2.870000e-01	0.000000e+00	1.685238e-01	-3.233465e+00	2.934950e-03	0.000000e+00	-1.486017e+00	-7.750283e-02	-5.907844e-02
2.880000e-01	0.000000e+00	1.535140e-01	-2.945472e+00	2.673545e-03	0.000000e+00	-1.332158e+00	-6.946659e-02	-4.002432e-02
2.890000e-01	0.000000e+00	1.481831e-01	-2.843188e+00	2.580703e-03	0.000000e+00	-1.277619e+00	-6.662087e-02	-3.646589e-02
2.900000e-01	0.000000e+00	1.442557e-01	-2.767833e+00	2.512306e-03	0.000000e+00	-1.235930e+00	-6.444535e-02	-3.342445e-02
2.910000e-01	0.000000e+00	1.005497e-01	-1.929246e+00	1.751137e-03	0.000000e+00	-8.000554e-01	-4.171504e-02	-1.898551e-02
2.920000e-01	0.000000e+00	7.935435e-02	-1.522571e+00	1.382007e-03	0.000000e+00	-6.110606e-01	-3.186199e-02	-1.579888e-02
2.930000e-01	0.000000e+00	4.790471e-02	-9.191473e-01	8.342912e-04	0.000000e+00	-3.473925e-01	-1.811413e-02	-9.371872e-03
2.940000e-01	0.000000e+00	9.256025e-02	-1.775953e+00	1.611996e-03	0.000000e+00	-7.285063e-01	-3.798700e-02	-2.009896e-02
2.950000e-01	0.000000e+00	1.278324e-01	-2.452719e+00	2.226283e-03	0.000000e+00	-1.067568e+00	-5.566474e-02	-2.703244e-02
2.960000e-01	0.000000e+00	1.651025e-01	-3.167821e+00	2.875366e-03	0.000000e+00	-1.461926e+00	-7.622946e-02	-3.949847e-02
2.970000e-01	0.000000e+00	1.717127e-01	-3.294651e+00	2.990487e-03	0.000000e+00	-1.536924e+00	-8.013992e-02	-4.135496e-02
2.980000e-01	0.000000e+00	1.349777e-01	-2.589817e+00	2.350724e-03	0.000000e+00	-1.139890e+00	-5.944341e-02	-3.734628e-02
2.990000e-01	0.000000e+00	8.768448e-02	-1.682401e+00	1.527081e-03	0.000000e+00	-6.842673e-01	-3.569619e-02	-3.646723e-02
3.000000e-01	0.000000e+00	8.407219e-02	-1.613092e+00	1.464171e-03	0.000000e+00	-6.510781e-01	-3.394989e-02	-1.827026e-02
3.010000e-01	0.000000e+00	8.358119e-02	-1.603671e+00	1.455620e-03	0.000000e+00	-6.457375e-01	-3.367154e-02	-1.825986e-02
3.020000e-01	0.000000e+00	1.016278e-01	-1.949932e+00	1.769914e-03	0.000000e+00	-8.102770e-01	-4.224976e-02	-2.117541e-02
3.030000e-01	0.000000e+00	1.293011e-01	-2.480900e+00	2.251862e-03	0.000000e+00	-1.079560e+00	-5.628979e-02	-2.710987e-02
3.040000e-01	0.000000e+00	1.569925e-01	-3.012215e+00	2.734126e-03	0.000000e+00	-1.370208e+00	-7.144458e-02	-3.437871e-02
3.050000e-01	0.000000e+00	1.788914e-01	-3.432387e+00	3.115508e-03	0.000000e+00	-1.615319e+00	-8.422447e-02	-3.988609e-02
3.055000e-01	0.000000e+00	1.832093e-01	-3.515234e+00	3.190706e-03	0.000000e+00	-1.665461e+00	-8.683962e-02	-4.191379e-02
3.060000e-01	0.000000e+00	1.818862e-01	-3.489848e+00	3.167664e-03	0.000000e+00	-1.650535e+00	-8.606325e-02	-4.361066e-02
3.070000e-01	0.000000e+00	1.674020e-01	-3.211940e+00	2.915413e-03	0.000000e+00	-1.490106e+00	-7.770737e-02	-4.964474e-02
3.080000e-01	0.000000e+00	1.694504e-01	-3.251244e+00	2.951087e-03	0.000000e+00	-1.517929e+00	-7.917631e-02	-7.038478e-02
3.090000e-01	0.000000e+00	2.127919e-01	-4.082836e+00	3.705907e-03	0.000000e+00	-2.035481e+00	-1.061660e-01	-8.757131e-02
3.100000e-01	0.000000e+00	2.820089e-01	-5.410901e+00	4.911365e-03	0.000000e+00	-2.967534e+00	-1.547525e-01	-9.769893e-02
3.110000e-01	0.000000e+00	3.282158e-01	-6.297475e+00	5.716089e-03	0.000000e+00	-3.641412e+00	-1.898781e-01	-1.020870e-01
3.120000e-01	0.000000e+00	3.800206e-01	-7.291452e+00	6.618302e-03	0.000000e+00	-4.472748e+00	-2.332258e-01	-1.236702e-01
3.130000e-01	0.000000e+00	4.221924e-01	-8.100602e+00	7.352751e-03	0.000000e+00	-5.214508e+00	-2.719030e-01	-1.431622e-01
3.140000e-01	0.000000e+00	4.527072e-01	-8.686089e+00	7.884185e-03	0.000000e+00	-5.772629e+00	-3.010044e-01	-1.572858e-01
3.150000e-01	0.000000e+00	4.778404e-01	-9.168320e+00	8.321897e-03	0.000000e+00	-6.239173e+00	-3.253562e-01	-1.971809e-01
3.160000e-01	0.000000e+00	5.731004e-01	-1.099607e+01	9.980911e-03	0.000000e+00	-7.846074e+00	-4.091249e-01	-2.183614e-01
3.170000e-01	0.000000e+00	6.813090e-01	-1.307227e+01	1.186543e-02	0.000000e+00	-9.640545e+00	-5.027142e-01	-2.886397e-01
