X,Y,Z
1836.73708,-748.9218616,-2.399999852
1834.502238,-748.0302087,-2.399999852
1832.269928,-747.1322326,-2.399999853
1830.040168,-746.2279406,-2.399999853
1827.812976,-745.3173399,-2.399999853
1825.58837,-744.4004378,-2.399999853
1823.366367,-743.4772417,-2.399999853
1821.146985,-742.5477588,-2.399999853
1818.930243,-741.6119967,-2.399999853
1816.716157,-740.6699628,-2.399999853
1814.504746,-739.7216648,-2.399999854
1812.296027,-738.7671101,-2.399999854
1810.090018,-737.8063064,-2.399999854
1807.886737,-736.8392615,-2.399999854
1805.686202,-735.865983,-2.399999854
1803.488429,-734.8864788,-2.399999854
1801.293437,-733.9007567,-2.399999854
1799.101244,-732.9088246,-2.399999854
1796.911866,-731.9106905,-2.399999854
1794.725322,-730.9063623,-2.399999854
1792.541629,-729.8958482,-2.399999854
1790.360804,-728.8791561,-2.399999854
1788.182865,-727.8562942,-2.399999854
1786.00783,-726.8272709,-2.399999854
1783.835715,-725.7920942,-2.399999854
1781.666539,-724.7507725,-2.399999854
1779.500319,-723.7033142,-2.399999854
1777.337072,-722.6497276,-2.399999854
1775.176816,-721.5900213,-2.399999854
1773.019567,-720.5242036,-2.399999854
1770.865343,-719.4522832,-2.399999854
1768.714162,-718.3742687,-2.399999854
1766.566041,-717.2901687,-2.399999854
1764.420968,-716.2000486,-2.399999854
1762.277046,-715.1076655,-2.399999854
1760.133123,-714.0152824,-2.399999854
1757.989201,-712.9228993,-2.399999854
1755.845278,-711.8305162,-2.399999854
1753.701356,-710.7381331,-2.399999854
1751.557433,-709.64575,-2.399999854
1749.41351,-708.5533669,-2.399999854
1747.269588,-707.4609838,-2.399999854
1745.125665,-706.3686008,-2.399999854
1742.981743,-705.2762177,-2.399999854
1740.83782,-704.1838346,-2.399999854
1738.693898,-703.0914515,-2.399999854
1736.549975,-701.9990684,-2.399999854
1734.406053,-700.9066853,-2.399999854
1732.26213,-699.8143022,-2.399999854
1730.118208,-698.7219191,-2.399999854
1727.974285,-697.629536,-2.399999854
1725.830363,-696.5371529,-2.399999854
1723.68644,-695.4447698,-2.399999854
1721.542518,-694.3523867,-2.399999854
1719.398595,-693.2600036,-2.399999854
1717.254672,-692.1676205,-2.399999854
1715.11075,-691.0752375,-2.399999854
1712.966827,-689.9828544,-2.399999854
1710.822905,-688.8904713,-2.399999854
1708.678982,-687.7980882,-2.399999854
1706.53506,-686.7057051,-2.399999854
1704.391137,-685.613322,-2.399999854
1702.247215,-684.5209389,-2.399999854
1700.103292,-683.4285558,-2.399999854
1697.95937,-682.3361727,-2.399999854
1695.815447,-681.2437896,-2.399999854
1693.671525,-680.1514065,-2.399999854
1691.527602,-679.0590234,-2.399999854
1689.38368,-677.9666403,-2.399999854
1687.239757,-676.8742572,-2.399999854
1685.095834,-675.7818742,-2.399999854
1682.951912,-674.6894911,-2.399999854
1680.807989,-673.597108,-2.399999854
1678.664067,-672.5047249,-2.399999854
1676.520144,-671.4123418,-2.399999854
1674.376222,-670.3199587,-2.399999854
1672.232299,-669.2275756,-2.399999854
1670.088377,-668.1351925,-2.399999854
1667.944454,-667.0428094,-2.399999854
1665.800532,-665.9504263,-2.399999854
1663.656609,-664.8580432,-2.399999854
1661.512687,-663.7656601,-2.399999854
1659.368764,-662.673277,-2.399999854
1657.224842,-661.5808939,-2.399999854
1655.080919,-660.4885109,-2.399999854
1652.936996,-659.3961278,-2.399999854
1650.793074,-658.3037447,-2.399999854
1648.649151,-657.2113616,-2.399999854
1646.505229,-656.1189785,-2.399999854
1644.361306,-655.0265954,-2.399999854
1642.217384,-653.9342123,-2.399999854
1640.073461,-652.8418292,-2.399999854
1637.929539,-651.7494461,-2.399999854
1635.785616,-650.657063,-2.399999854
1633.641694,-649.5646799,-2.399999854
1631.497771,-648.4722968,-2.399999854
1629.353849,-647.3799137,-2.399999854
1627.209926,-646.2875306,-2.399999854
1625.066004,-645.1951476,-2.399999854
1622.922081,-644.1027645,-2.399999854
1620.778158,-643.0103814,-2.399999854
1618.634236,-641.9179983,-2.399999854
1616.490313,-640.8256152,-2.399999854
1614.346391,-639.7332321,-2.399999854
1612.202468,-638.640849,-2.399999854
1610.058546,-637.5484659,-2.399999854
1607.914623,-636.4560828,-2.399999854
1605.770701,-635.3636997,-2.399999854
1603.626778,-634.2713166,-2.399999854
