t,x1,y1,z1,x2,y2,z2,x3,y3,z3,xd3,PosConstrNorm,VelConstrNorm,AccConstrNorm
0.22600000000000017,2137.36264991999,-845.7386409481204,620.2093827796568,2794.7029805447264,-743.5256179403237,983.1098208229282,1628.6608435352755,-672.793063655553,-17.652319498041365,0.024627059338263757,5.797463055021283e-7,3.8351353535524284e-11,0.13837352402182257
0.22700000000000017,2137.364436497271,-845.7160822886916,620.2086281632517,2794.7010746736573,-743.5024610442113,983.1097744559459,1628.6609628290637,-672.7980050853895,-17.652418445875934,0.02491365811862205,7.389235613735454e-7,6.462442998021758e-11,0.13957266799266818
0.22800000000000017,2137.366231117403,-845.6935013707471,620.2078723826589,2794.699159527457,-743.479281878447,983.1097282478104,1628.6610833551322,-672.8029406810956,-17.652517552065355,0.025202470788515167,7.054854305742096e-7,8.584085710749893e-11,0.14077427473035864
0.22900000000000018,2137.368033768276,-845.6708984804798,620.2071154488918,2794.697235111576,-743.456080730511,983.1096822001972,1628.6612051201405,-672.8078703768911,-17.652616815187955,0.025493504229440776,6.741457199730247e-7,5.6788080122502904e-11,0.14197825710292622
0.23000000000000018,2137.3698444377396,-845.6482739004837,620.2063573728972,2794.695301431509,-743.4328578840095,983.1096363147687,1628.6613281307432,-672.8127941084488,-17.65271623382847,0.025786765360696164,6.442472604653674e-7,5.821283603854881e-11,0.14318455196727892
0.23100000000000018,2137.371663113583,-845.6256279101207,620.2055981655377,2794.693358492821,-743.4096136191902,983.1095905931718,1628.6614523935878,-672.817711812722,-17.652815806582396,0.02608226097727361,6.148563145459379e-7,5.630431689048132e-11,0.14439317711849836
0.23200000000000018,2137.373489783535,-845.6029607855407,620.2048378375922,2794.691406301142,-743.3863482129645,983.1095450370376,1628.661577915315,-672.8226234279334,-17.652915532056117,0.026379997893250587,5.871756094463071e-7,5.917406053226929e-11,0.1456040538852857
0.23300000000000018,2137.375324435266,-845.5802727997348,620.2040763997563,2794.689444862168,-743.363061938963,983.1094996479817,1628.6617047025582,-672.8275288935527,-17.653015408866633,0.026679982932576934,5.612712959578132e-7,5.02592192966835e-11,0.1468171159637455
0.23400000000000018,2137.3771670563683,-845.5575642228622,620.2033138626243,2794.6874741816823,-743.3397550679992,983.109454427601,1628.6618327619412,-672.8324281501424,-17.653115435645933,0.026982222805132152,7.191412143798959e-7,4.1936883882644284e-11,0.14803238607195104
0.23500000000000018,2137.3790176344437,-845.5348353211085,620.2025502367661,2794.6854942654613,-743.316427866384,983.1094093774874,1628.6619621000868,-672.8373211398937,-17.653215611023093,0.027286724365466006,6.87405964849311e-7,8.030988245987168e-11,0.14924972524320565
0.23600000000000018,2137.380876156975,-845.512086358516,620.2017855326126,2794.683505119413,-743.2930805985878,983.1093644992072,1628.6620927236042,-672.8422078057674,-17.65331593365118,0.027593494153155443,6.576269378132998e-7,4.677891360214712e-11,0.15046925877473855
0.23700000000000018,2137.3827426114135,-845.4893175958088,620.2010197605343,2794.6815067494813,-743.2697135255086,983.1093197943156,1628.662224639098,-672.8470880920469,-17.65341640218898,0.02790253894268349,6.281476230795095e-7,2.811236813031666e-11,0.15169076975967982
0.23800000000000018,2137.38461698516,-845.4665292907389,620.2002529308219,2794.679499161669,-743.2463269049624,983.1092752643526,1628.662357853164,-672.8519619441743,-17.65351701530552,0.028213865318271004,6.004786354889074e-7,4.993669177990776e-11,0.15291436413250314
0.23900000000000018,2137.3864992655654,-845.4437216981236,620.199485053687,2794.6774823620362,-743.2229209917216,983.109230910844,1628.6624923723912,-672.8568293087332,-17.653617771679947,0.028527479969103473,5.744104119914645e-7,8.660768747911109e-11,0.1541398676388136
0.24000000000000019,2137.3883894399096,-845.4208950701833,620.1987161392442,2794.6754563567238,-743.1994960379976,983.1091867352968,1628.6626282033592,-672.8616901332919,-17.653718670006135,0.02884338949252999,7.408836795895637e-7,2.397976092973297e-11,0.155367312804338
0.2410000000000002,2137.390287495493,-845.3980496553509,620.197946197589,2794.673421151854,-743.1760522916782,983.1091427392146,1628.6627653526455,-672.8665443669606,-17.65381970897369,0.02916160039137414,7.086407931510327e-7,4.712453144647584e-11,0.15659670101381631
0.2420000000000002,2137.392193419502,-845.3751857001666,620.1971752386804,2794.6713767536776,-743.1525899990952,983.109098924076,1628.6629038268136,-672.8713919595033,-17.65392088729652,0.029482119208818013,6.780005801602823e-7,5.933121401849901e-11,0.1578279505892987
0.2430000000000002,2137.3941071991003,-845.3523034480579,620.1964032724214,2794.6693231684712,-743.12910940322,983.1090552913489,1628.6630436324215,-672.8762328619098,-17.654022203693476,0.02980495259671684,6.483137007299035e-7,6.979962010042147e-11,0.15906089442227017
0.2440000000000002,2137.396028821409,-845.3294031397006,620.1956303086397,2794.6672604025644,-743.1056107441743,983.1090118424873,1628.6631847760195,-672.8810670262303,-17.654123656893074,0.03013010684499139,6.20275707052297e-7,1.0045234518268999e-10,0.160295789038392
0.2450000000000002,2137.397958273507,-845.3064850130369,620.1948563570878,2794.6651884623357,-743.0820942592509,983.1089685789311,1628.66332726415,-672.885894405561,-17.654225245633487,0.03045758851530301,5.935453075251855e-7,6.533763264884065e-11,0.16153232489295744
0.2460000000000002,2137.3998955424318,-845.2835493033193,620.1940814274441,2794.663107354214,-743.0585601829596,983.1089255021063,1628.663471103347,-672.8907149540278,-17.65432696866243,0.03078740410899357,5.683202683482288e-7,7.640216836447666e-11,0.16277051422900052
0.2470000000000002,2137.4018406151813,-845.2605962431438,620.1933055293134,2794.6610170846743,-743.0350087470601,983.1088826134256,1628.6636163001372,-672.8955286267721,-17.654428824737057,0.031119559918877326,5.432619136330104e-7,2.7617800715321686e-11,0.16401047103078636
0.2480000000000002,2137.4037934786934,-845.2376260627642,620.1925286722085,2794.6589176602633,-743.0114401810223,983.1088399142843,1628.6637628610365,-672.9003353797981,-17.654530812628632,0.0314540623897929,7.066377699677915e-7,5.197441636441783e-11,0.1652519720247798
0.2490000000000002,2137.4057541199327,-845.2146389889716,620.1917508656276,2794.656809087501,-742.9878547103417,983.1087974060749,1628.6639107925594,-672.9051351705081,-17.654632931103446,0.031790917827109,6.772907632058546e-7,6.50846197239464e-11,0.16649510749248894
0.25000000000000017,2137.407722525762,-845.1916352468769,620.1909721189386,2794.6546913730253,-742.9642525591752,983.1087550901657,1628.6640601012055,-672.9099279568568,-17.65473517895144,0.03213013260617408,6.483952355804963e-7,5.494402323474774e-11,0.167739745382636
0.25100000000000017,2137.4096986830314,-845.1686150587692,620.1901924414584,2794.6525645234924,-742.9406339486302,983.1087129679157,1628.664210793469,-672.914713697894,-17.654837554966814,0.032471712979065474,6.208853089105145e-7,1.3325307373768294e-10,0.1689859398697622
0.25200000000000017,2137.411682578556,-845.1455786444341,620.1894118424332,2794.6504285456017,-742.9169990972284,983.1086710406711,1628.6643628758354,-672.9194923536122,-17.654940057952857,0.03281566530667615,5.947240388968234e-7,8.463064935662796e-11,0.1702335170087461
0.25300000000000017,2137.413674199118,-845.1225262211917,620.1886303310392,2794.648283446093,-742.8933482209454,983.1086293097641,1628.6645163547819,-672.9242638849316,-17.655042686721814,0.033161995775009286,5.692790623768316e-7,1.0546744388089094e-10,0.17148258012918186
0.25400000000000017,2137.4156735314673,-845.0994580039232,620.1878479163836,2794.6461292317476,-742.8696815332398,983.108587776515,1628.6646712367774,-672.9290282536854,-17.655145440094863,0.03351071064204166,5.450401889180527e-7,4.6828773539823927e-11,0.17273300329207714
0.25500000000000017,2137.4176805623024,-845.0763742053836,620.1870646074848,2794.6439659094094,-742.845999245509,983.1085464422277,1628.6648275282805,-672.9337854224702,-17.65524831690697,0.03386181609933653,7.136633790436104e-7,1.385412115586263e-10,0.17398479168932476
0.25600000000000017,2137.4196952783554,-845.0532750350914,620.1862804133534,2794.641793485889,-742.8223015654062,983.1085053082035,1628.6649852357477,-672.9385353551851,-17.655351315986838,0.03421531826429488,6.840192832266047e-7,4.301082877332685e-11,0.1752379285697599
0.2570000000000002,2137.4217176662637,-845.0301607010908,620.1854953428716,2794.6396119681076,-742.7985886994758,983.1084643757209,1628.6651443656206,-672.9432780161807,-17.65545443618705,0.034571223341162895,6.558870479239847e-7,5.678018399457189e-11,0.17649229963588398
0.2580000000000002,2137.4237477126594,-845.007031408811,620.1847094048753,2794.6374213629974,-742.7748608514264,983.1084236460498,1628.6653049243346,-672.9480133708097,-17.655557676363657,0.03492953747752607,6.282273769638448e-7,5.0389027497163815e-11,0.17774788768508937
0.2590000000000002,2137.425785404147,-844.9838873613954,620.1839226081339,2794.6352216775285,-742.7511182226124,983.1083831204472,1628.6654669183165,-672.9527413852705,-17.655661035381236,0.03529026668397926,6.025477566648705e-7,5.639665282339024e-11,0.17900474051955245
0.2600000000000002,2137.427830727304,-844.9607287597197,620.1831349613512,2794.633012918703,-742.7273610120502,983.1083428001585,1628.6656303539849,-672.9574620265984,-17.655764512112867,0.03565341707468977,5.774971337122395e-7,3.878708286812543e-11,0.18026271516563186
0.2610000000000002,2137.429883668684,-844.9375558024275,620.1823464731657,2794.630795093559,-742.7035894164586,983.1083026864166,1628.6657952377493,-672.9621752626481,-17.655868105439986,0.03601899475783392,5.536166559679078e-7,4.26965798234131e-11,0.1815217736472611
0.2620000000000002,2137.431944214816,-844.9143686859469,620.1815571521508,2794.628568209165,-742.6798036302753,983.1082627804426,1628.6659615760107,-672.9668810620865,-17.65597181425242,0.036387005663225995,5.310129694540512e-7,8.536999451360625e-11,0.18278198838547563
0.2630000000000002,2137.4340123521833,-844.8911676048214,620.1807670067967,2794.626332272649,-742.6560038461308,983.1082230834422,1628.6661293751595,-672.971579394238,-17.656075637453167,0.036757455800252366,7.004232307339554e-7,1.0132087476169892e-10,0.18404322830749473
0.2640000000000002,2137.4360880673125,-844.8679527505826,620.1799760455899,2794.6240872910957,-742.6321902531505,983.10818359662,1628.666298641584,-672.9762702296268,-17.656179573938186,0.03713035114385586,6.714809934903651e-7,4.874104525781045e-11,0.18530548584234663
0.2650000000000002,2137.438171346642,-844.8447243134924,620.1791842768927,2794.621833271693,-742.6083630395674,983.1081443211583,1628.6664693816572,-672.9809535391329,-17.656283622627065,0.03750569766664519,6.445227271222531e-7,6.224815054632102e-11,0.18656867734105123
0.2660000000000002,2137.440262176611,-844.8214824814356,620.1783917090257,2794.619570221635,-742.5845223910294,983.1081052582309,1628.6666416017456,-672.9856292945361,-17.656387782442103,0.037883501214712345,6.184484398933692e-7,1.1057562614771426e-10,0.18783289296181221
0.2670000000000002,2137.442360543641,-844.7982274402109,620.1775983502474,2794.6172981481445,-742.5606684910413,983.1080664090009,1628.6668153082067,-672.9902974683678,-17.65649205231367,0.03826376777103502,5.939742437805975e-7,6.217621295654357e-11,0.18909791805304066
0.2680000000000002,2137.4444664341318,-844.7749593735691,620.1768042087551,2794.615017058471,-742.5368015210018,983.1080277746195,1628.6669905073895,-672.9949580338979,-17.656596431179988,0.03864650316787247,5.698211943476571e-7,4.707865590051133e-11,0.19036384926492794
0.2690000000000002,2137.446579834466,-844.7516784632376,620.1760092926846,2794.6127269598924,-742.512921660234,983.1079893562269,1628.667167205634,-672.9996109651241,-17.656700917987166,0.03903171321828406,5.475409632302068e-7,9.296146353680131e-11,0.19163061793183006
0.2700000000000002,2137.4487007310086,-844.7283848889481,620.1752136101123,2794.6104278597118,-742.4890290860094,983.1079511549519,1628.6673454092722,-673.0042562367587,-17.656805511689036,0.03941940381517315,5.248998961065449e-7,4.428464513445473e-11,0.19289813465559819
0.2710000000000002,2137.4508291100856,-844.7050788287299,620.1744171690333,2794.6081197652834,-742.4651239739907,983.1079131719091,1628.6675251246236,-673.0088938240839,-17.656910211252434,0.03980958064465257,6.978970356755212e-7,1.0004324337200838e-10,0.19416646177996802
0.2720000000000002,2137.452964958073,-844.6817604578243,620.1736199774456,2794.6058026839128,-742.4412064965621,983.1078754082124,1628.6677063580069,-673.0135237034892,-17.657015015635906,0.0402022495255278,6.70493900092365e-7,7.346228755083369e-11,0.1954354937857802
0.2730000000000002,2137.4551082612647,-844.6584299503974,620.1728220432256,2794.6034766230036,-742.4172768254275,983.1078378649546,1628.6678891157242,-673.0181458516292,-17.657119923821668,0.04059741624997913,6.438740791152537e-7,7.902646930122725e-11,0.19670516324442877
0.2740000000000002,2137.4572590059634,-844.6350874784268,620.1720233742126,2794.601141589958,-742.3933351299049,983.1078005432207,1628.6680734040717,-673.0227602459731,-17.657224934794037,0.040995086487713855,6.19237929824695e-7,6.756130223855113e-11,0.19797551968127405
0.2750000000000002,2137.4594171784565,-844.6117332120034,620.171223978188,2794.5987975922003,-742.3693815773765,983.1077634440853,1628.668259229336,-673.0273668646537,-17.657330047544775,0.041395265891013784,5.942548828778792e-7,1.44360680924888e-10,0.19924650083025375
0.2760000000000002,2137.4615827650196,-844.5883673193688,620.1704238628753,2794.596444637178,-742.3454163333316,983.1077265686125,1628.6684465977953,-673.0319656864558,-17.65743526107304,0.04179796024499379,5.710190368594111e-7,7.929965344427104e-11,0.20051800478562995
0.2770000000000002,2137.463755751915,-844.5649899669254,620.1696230359416,2794.5940827323598,-742.3214395613755,983.1076899178559,1628.6686355157185,-673.0365566908077,-17.657540574385347,0.04220317508902129,5.488120044027282e-7,5.950738154351288e-11,0.20179009730349828
0.2780000000000002,2137.4659361253935,-844.5416013192684,620.1688215049974,2794.5917118852335,-742.2974514232611,983.1076534928586,1628.6688259893658,-673.04113985777,-17.65764598649542,0.04261091612271046,5.271461730264528e-7,6.211460488785476e-11,0.2030626314102067
0.2790000000000002,2137.468123871673,-844.5182015394757,620.168019277576,2794.589332103334,-742.2734520793332,983.1076172946497,1628.669018024986,-673.0457151678883,-17.65775149642979,0.043021188892587596,7.061948962276976e-7,9.13416820652112e-11,0.20433568075740358
0.2800000000000002,2137.470318977028,-844.4947907880194,620.1672163612191,2794.5869433941393,-742.2494416868357,983.1075813242594,1628.669211628826,-673.0502826027413,-17.657857103205323,0.043433998991066015,6.789714614496591e-7,4.033538637065722e-11,0.20560915235052946
0.2810000000000002,2137.472521427655,-844.4713692244752,620.1664127633485,2794.584545765222,-742.2254204025352,983.1075455826964,1628.669406807116,-673.0548421440876,-17.65796280586295,0.04384935188307999,6.532984343245811e-7,6.453465107683211e-11,0.20688307588710184
0.2820000000000002,2137.474731209765,-844.4479370064074,620.1656084913537,2794.582139224148,-742.2013883809935,983.1075100709631,1628.6696035660805,-673.0593937744225,-17.658068603444914,0.0442672532374465,6.281764907093586e-7,1.1607673059798808e-10,0.208157242122598
0.2830000000000002,2137.47694830956,-844.4244942896712,620.1648035525695,2794.5797237784986,-742.1773457750257,983.107474790052,1628.6698019119342,-673.0639374768292,-17.658174495000452,0.04468770853111001,6.04497599537446e-7,6.036403739723574e-11,0.20943177124273546
0.2840000000000002,2137.4791727132347,-844.401041228447,620.1639979542773,2794.5772994358754,-742.153292735735,983.1074397409458,1628.6700018508834,-673.0684732349647,-17.658280479585667,0.045110723136732915,5.808709146217555e-7,5.394493060870468e-11,0.2107066587189744
0.2850000000000002,2137.481404406975,-844.3775779752445,620.1631917037049,2794.574866203893,-742.1292294125196,983.1074049246172,1628.6702033891247,-673.0730010330558,-17.658386556263565,0.045536302530235495,5.586278426579232e-7,4.318430628085613e-11,0.21198177755303235
0.2860000000000002,2137.483643376962,-844.3541046809381,620.1623848080276,2794.5724240901855,-742.1051559531078,983.1073703420295,1628.6704065328456,-673.0775208558849,-17.65849272410393,0.04596445229367818,5.378211583547084e-7,6.889211741512742e-11,0.2132570338548068
0.2870000000000002,2137.48588960937,-844.3306214947712,620.1615772743684,2794.569973102398,-742.081072503563,983.1073359941362,1628.6706112882252,-673.0820326887874,-17.658598982183303,0.04639517761121522,5.171769550359203e-7,6.704951673116916e-11,0.2145325918147542
0.2880000000000002,2137.488143090345,-844.3071285646604,620.1607691097765,2794.5675132482174,-742.0569792087407,983.1073018818776,1628.6708176614304,-673.0865365175018,-17.65870532959063,0.0468284840536843,6.986099506617558e-7,6.469432427285325e-11,0.21580819833413284
0.2890000000000002,2137.4904038060968,-844.2836260361124,620.1599603213148,2794.5650445352694,-742.0328762105981,983.1072680061959,1628.6710256586273,-673.0910323287162,-17.658811765404153,0.047264376806332956,6.725196648516942e-7,7.855278208702663e-11,0.21708403324960104
0.2900000000000002,2137.492671742761,-844.260114053904,620.1591509159291,2794.562566971268,-742.0087636507955,983.1072343680124,1628.6712352859645,-673.095520109222,-17.658918288726227,0.04770286136725536,6.47663346174742e-7,1.2556663987514333e-10,0.21835984618305787
0.2910000000000002,2137.494946886494,-844.2365927609792,620.1583409005369,2794.560080563916,-741.9846416689732,983.1072009682432,1628.6714465495838,-673.0999998464692,-17.659024898659833,0.048143942943451895,6.238142616966674e-7,1.0797609672246938e-10,0.21963576089933645
0.2920000000000002,2137.4972292234474,-844.213062298761,620.1575302820056,2794.557585320928,-741.9605104032236,983.1071678077949,1628.6716594556185,-673.1044715284163,-17.659131594314438,0.048587626879716794,6.004003366839454e-7,5.5946610533976815e-11,0.22091168630409957
0.2930000000000002,2137.499518739771,-844.1895228071656,620.156719067152,2794.555081250031,-741.936369990106,983.107134887565,1628.6718740101926,-673.1089351435204,-17.65923837480588,0.049033918374180196,5.790165228952373e-7,2.970498823169916e-11,0.22218758319740162
0.2940000000000002,2137.5018154216114,-844.1659744246112,620.1559072627446,2794.5525683589617,-741.912220564652,983.1071022084424,1628.6720902194213,-673.1133906807348,-17.6593452392564,0.049482822766529606,5.572513913356143e-7,6.956623757716449e-11,0.22346341392232838
0.2950000000000002,2137.504119255115,-844.1424172880454,620.1550948755014,2794.5500466554695,-741.8880622604001,983.1070697713064,1628.6723080894096,-673.1178381294951,-17.65945218679457,0.04993434516952502,5.365174914883458e-7,1.2019633460320954e-10,0.2247391810834566
0.2960000000000002,2137.5064302264254,-844.1188515329571,620.1542819120928,2794.547516147314,-741.8638952094046,983.107037577028,1628.6725276262546,-673.1222774797152,-17.659559216555234,0.05038849082479356,5.168670124626797e-7,5.5681906280483533e-11,0.22601483441218023
0.2970000000000002,2137.508748321664,-844.0952772936809,620.1534683791184,2794.54497684229,-741.8397195426957,983.107005626465,1628.6727488360405,-673.1267087216371,-17.659666327685393,0.050845264965363526,7.037938104406709e-7,3.6778599667041445e-11,0.22729028914699578
0.2980000000000002,2137.5110735270187,-844.0716947022864,620.1526542831967,2794.542428748124,-741.8155353885478,983.1069739204786,1628.6729717248515,-673.1311318463929,-17.659773519320098,0.05130467264236164,6.790674202025609e-7,8.796030304059062e-11,0.22856558631584142
0.2990000000000002,2137.5134058286094,-844.048103890298,620.1518396308318,2794.539871872631,-741.791342875141,983.1069424599094,1628.6731962987537,-673.1355468451369,-17.659880790618814,0.0517667189790277,6.544462521714503e-7,1.5063145610390804e-10,0.22984068074020234
0.3000000000000002,2137.5157452125804,-844.0245049875497,620.1510244285023,2794.5373062236067,-741.767142128786,983.1069112455931,1628.673422563807,-673.139953709618,-17.65998814074098,0.0522314091410685,6.307756994353541e-7,7.11654646968261e-11,0.23111548565375153
0.3010000000000002,2137.5180916650766,-844.0008981225137,620.150208682641,2794.534731808855,-741.7429332744093,983.1068802783575,1628.6736505260617,-673.1443524320259,-17.660095568852004,0.05269874815786741,6.080844429397922e-7,8.331427297944911e-11,0.23239001869077117
0.3020000000000002,2137.520445172244,-843.9772834223148,620.1493923996337,2794.53214863619,-741.7187164355717,983.1068495590213,1628.6738801915594,-673.1487430049821,-17.660203074123217,0.0531687411607912,5.86859979594407e-7,4.002762071728692e-11,0.23366423431813654
0.3030000000000002,2137.5228057202307,-843.9536610127258,620.1485755858209,2794.529556713429,-741.6944917344621,983.1068190883952,1628.6741115663328,-673.1531254215381,-17.660310655731966,0.05364139315101727,5.657414948455034e-7,7.37502091786648e-11,0.23493806500146786
0.3040000000000002,2137.5251732951874,-843.9300310182105,620.1477582474968,2794.5269560484,-741.6702592919432,983.1067888672817,1628.674344656405,-673.1574996751629,-17.660418312861374,0.0541167090848374,5.449358183890282e-7,6.62361867484176e-11,0.23621154813020243
0.3050000000000002,2137.5275478832673,-843.9063935619221,620.1469403909105,2794.524346648935,-741.6460192275509,983.1067588964748,1628.67457946779,-673.1618657597393,-17.660526044700458,0.05459469397503787,5.259346426052986e-7,8.960532545934349e-11,0.23748462186197083
0.3060000000000002,2137.529929470627,-843.8827487657173,620.1461220222664,2794.521728522873,-741.6217716595069,983.1067291767605,1628.6748160064924,-673.1662236695583,-17.660633850444007,0.055075352888692565,5.072313933609481e-7,4.39154992014086e-11,0.23875715370956507
0.3070000000000002,2137.5323180434043,-843.8590967504498,620.1453031477017,2794.5191016780836,-741.5975167051696,983.1066997089126,1628.6750542785053,-673.1705733991707,-17.66074172929877,0.05555869060655751,6.968759071339047e-7,5.315210874895302e-11,0.24002930883090884
0.3080000000000002,2137.534713587808,-843.8354376349004,620.1444837733774,2794.5164661223644,-741.573254479338,983.1066704937093,1628.6752942898208,-673.174914943945,-17.66084968045827,0.056044712208347294,6.73001399277271e-7,4.3548516586531513e-11,0.24130087933237662
0.3090000000000002,2137.5371160899836,-843.8117715374246,620.143663905342,2794.513821863596,-741.5489850968496,983.1066415319084,1628.6755360464133,-673.1792482992087,-17.660957703140802,0.05653342239569655,6.501353525924902e-7,9.839422981709004e-11,0.24257199005425323
0.3100000000000002,2137.539525536104,-843.7880985748697,620.1428435496236,2794.5111689096384,-741.5247086708573,983.1066128242638,1628.6757795542508,-673.1835734608151,-17.661065796563797,0.05702482629562379,6.270442490459258e-7,7.024691726537157e-11,0.2438423802333493
0.3110000000000002,2137.5419419123477,-843.7644188628706,620.1420227122072,2794.5085072683537,-741.500425313291,983.1065843715219,1628.6760248192925,-673.1878904249928,-17.66117395995025,0.0575189286265433,6.058333031447803e-7,9.811191319827294e-11,0.245112260956577
0.3120000000000002,2137.544365204897,-843.7407325158547,620.1412013990348,2794.5058369476083,-741.4761351348596,983.1065561744213,1628.676271847488,-673.1921991883399,-17.661282192528677,0.058015734155527306,5.852254725208881e-7,7.056996654870581e-11,0.24638148407811553
0.3130000000000002,2137.5467953999423,-843.7170396470609,620.1403796160063,2794.5031579552724,-741.451838245072,983.1065282336924,1628.6765206447778,-673.1964997478188,-17.661390493533066,0.05851524782086562,5.644599619832081e-7,8.223408272699283e-11,0.24764998473534253
0.3140000000000002,2137.5492324836787,-843.6933403685618,620.1395573689789,2794.5004702992196,-741.4275347522612,983.106500550059,1628.6767712170938,-673.200792100747,-17.661498862202798,0.05901747441026271,5.447994718044546e-7,6.176200777963802e-11,0.2489178023323271
0.3150000000000002,2137.551676442308,-843.6696347912631,620.1387346637682,2794.497773987326,-741.403224763582,983.1064731242366,1628.677023570358,-673.2050762447943,-17.66160729778267,0.05952241852441643,5.263793459913009e-7,5.484825739290758e-11,0.2501849309046857
0.3160000000000002,2137.5541272620385,-843.6459230249245,620.1379115061484,2794.4950690274695,-741.3789083850336,983.1064459569332,1628.6772777104836,-673.2093521779784,-17.66171579952279,0.06003008510227762,5.08690459946236e-7,9.958110276704777e-11,0.25145121756297273
0.3170000000000002,2137.556584929087,-843.6222051781723,620.1370879018523,2794.4923554275297,-741.354585721473,983.1064190488497,1628.677533643375,-673.2136198986557,-17.66182436667859,0.06054047872434318,4.912406912451967e-7,5.2352192354328493e-11,0.2527167357431988
0.3180000000000002,2137.5590494296544,-843.5984813587696,620.1362638565497,2794.4896331954137,-741.3302568770422,983.1063924006755,1628.6777913749236,-673.2178794053801,-17.661932998517198,0.06105360429235748,6.811726377689404e-7,6.186298376164372e-11,0.2539813409224815
0.31900000000000023,2137.561520750016,-843.574751672593,620.1354393759374,2794.4869023389538,-741.3059219535161,983.106366013105,1628.6780509110215,-673.222130697453,-17.66204169429144,0.061569466328714045,6.587864359689273e-7,1.2509200749002356e-10,0.25524518912487876
0.32000000000000023,2137.5639988763883,-843.5510162252164,620.1346144656037,2794.48416286606,-741.2815810528366,983.1063398868131,1628.6783122575423,-673.2263737740766,-17.662150453278997,0.06208806932658197,6.365458388728272e-7,7.296715375633529e-11,0.2565081693820006
0.32100000000000023,2137.5664837950194,-843.5272751208655,620.1337891311201,2794.4814147846178,-741.2572342754316,983.1063140224711,1628.6785754203536,-673.2306086349148,-17.662259274756067,0.06260941822837386,6.154812584746199e-7,1.0717265926135152e-10,0.25777012701285
0.32200000000000023,2137.568975492165,-843.5035284626944,620.132963378018,2794.4786581025123,-741.2328817206497,983.106288420744,1628.6788404053132,-673.2348352799444,-17.662368158003964,0.0631335175977865,5.951281220284752e-7,3.42162556161907e-11,0.2590310930728439
0.32300000000000023,2137.5714739540904,-843.4797763528001,620.1321372117899,2794.475892827629,-741.2085234867781,983.1062630822893,1628.6791072182707,-673.2390537094518,-17.66247710230903,0.06366037194823639,5.750630657201077e-7,1.0087667349653727e-10,0.26029117216441616
0.32400000000000023,2137.57397916707,-843.4560188922413,620.1313106378891,2794.4731189678537,-741.1841596710605,983.1062380077575,1628.6793758650665,-673.2432639240253,-17.662586106962628,0.06418998586513176,5.56302480367923e-7,1.236703539110163e-10,0.26155018021861026
0.32500000000000023,2137.5764911173874,-843.4322561810405,620.1304836617305,2794.470336531071,-741.1597903697003,983.1062131977923,1628.6796463515313,-673.2474659245523,-17.662695171261106,0.0647223639054815,5.375379812012987e-7,5.3142898053237424e-11,0.2628081653650497
0.32600000000000023,2137.579009791337,-843.4084883181961,620.12965628869,2794.467545525166,-741.1354156778725,983.1061886530306,1628.6799186834876,-673.2516597122144,-17.662804294505758,0.06525751051668796,5.20043561358192e-7,1.2321201069477473e-10,0.2640650683327546
0.32700000000000023,2137.5815351752217,-843.3847154017066,620.128828524106,2794.464745958021,-741.1110356897502,983.106164374102,1628.6801928667478,-673.2558452884803,-17.66291347600276,0.06579543034652655,5.031614029535773e-7,7.888044655114137e-11,0.26532083445706617
0.32800000000000024,2137.584067255356,-843.3609375285678,620.1280003732785,2794.4619378375187,-741.086650498499,983.1061403616302,1628.680468907116,-673.2600226551034,-17.66302271506315,0.06633612779885097,4.864835523887197e-7,4.787010802043813e-11,0.2665755039308031
0.32900000000000024,2137.5866060180424,-843.3371547950434,620.1271718414472,2794.4591211715647,-741.0622601967117,983.1061166162272,1628.6807468103834,-673.2641918139769,-17.663132011009612,0.06687960739325219,6.815973464393021e-7,9.358069770012874e-11,0.2678289575463703
0.33000000000000024,2137.5891514496616,-843.3133672956552,620.1263429338845,2794.456295967986,-741.0378648747532,983.1060931385115,1628.6810265823426,-673.2683527676905,-17.663241363149055,0.06742587359674601,6.597465156718278e-7,7.95027752227865e-11,0.26908120023146803
0.33100000000000024,2137.5917035365364,-843.2895751247456,620.125513655755,2794.453462234687,-741.0134646232957,983.106069929082,1628.681308228767,-673.272505518676,-17.66335077081383,0.06797493071045915,6.386752622635898e-7,6.49235758055028e-11,0.27033228573681267
0.33200000000000024,2137.5942622650255,-843.2657783754341,620.1246840122103,2794.450619979541,-740.9890595316239,983.1060469885354,1628.6815917554238,-673.2766500697761,-17.663460233334106,0.06852678322270503,6.180164578678099e-7,1.0026819200338105e-10,0.2715820784987365
0.33300000000000024,2137.596827621498,-843.2419771399018,620.1238540083658,2794.44776921042,-740.964649688084,983.1060243174621,1628.681877168072,-673.2807864240943,-17.663569750044697,0.06908143548459567,5.985202858960685e-7,4.91188120997132e-11,0.27283059279534844
0.33400000000000024,2137.5993995923354,-843.2181715094031,620.1230236493006,2794.444909935194,-740.9402351800949,983.106001916446,1628.6821644724612,-673.2849145849891,-17.66367932028504,0.06963889190880139,5.792840895256799e-7,1.0699847372261535e-10,0.274077742160346
0.33500000000000024,2137.6019781639297,-843.1943615742695,620.1221929400581,2794.442042161729,-740.9158160941539,983.1059797860643,1628.6824536743318,-673.2890345560734,-17.66378894339922,0.07019915685513563,5.609191294226162e-7,7.221617684381479e-11,0.2753235618945148
